id_proposicao,casa,data,descricao,link_inteiro_teor,pagina_inicial
2119881,camara,2017-03-14,"Altera os arts. 37, 40, 109, 149, 167, 195, 201 e 203 da Constituição, para dispor sobre a seguridade social, estabelece regras de transição e dá outras providências.",http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1533082,1
2119881,camara,2017-03-14,"Art. 1º Altere-se da PEC 287, de 2016:
",http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1533083,1
2119881,camara,2017-03-14,"Acrescente-se e altere-se à PEC 287, de 2016, os seguintes artigos.",http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1533085,1
2119881,camara,2017-03-14,"Dê-se, aos art 2º, 3º e 4º da PEC 287, a seguinte redação, suprimindo-se, em consequência, o inciso  III do art. 23",http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1533086,1
2119881,camara,2017-03-14,"Altera os arts. 37, 40, 109, 149, 167, 195, 201 e 203 da Constituição, para dispor sobre a seguridade social, estabelece regras de transição e dá outras providências.",http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1533088,1
2119881,camara,2017-03-14,"Altera os arts. 37, 40, 109, 149, 167, 195, 201 e 203 da Constituição, para dispor sobre a seguridade social, estabelece regras de transição e dá outras providências.",http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1533091,1
2119881,camara,2017-03-14,"Dê-se ao art. 40 da CF, constante do art. 1º da PEC 287/2016 a seguinte redação, suprimindo-se o § 22 do art. 40 e renumerando-se os demais, e suprimindo-se, ainda, o art. 22 e o inciso I, ""a"" do art. 23 da PEC 287/2016",http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1533092,1
2119881,camara,2017-03-14,"COMISSÃO ESPECIAL DESTINADA AO EXAME DA PROPOSTA DE EMENDA À CONSTITUIÇÃO Nº 287, DE 2016

PROPOSTA DE EMENDA À CONSTITUIÇÃO Nº 287, DE 2016


Altera os arts. 37, 40, 109, 149, 167, 195, 201 e 203 da Constituição, para dispor sobre a seguridade social, estabelece regras de transição e dá outras providências.


EMENDA MODIFICATIVA N.º             /2017
(Do Sr. Arnaldo Faria de Sá e outros)

Art. 1º. Dê-se ao §13 do art. 37 da Constituição Federal, alterado pelo art. 1º da PEC 287, de 2016, a seguinte redação:

""Art. 37. ...................................................................................................................................
..................................................................................................................................................
§ 13. O servidor titular de cargo efetivo poderá ser readaptado para exercer apenas as atribuições e responsabilidades de seu cargo que sejam compatíveis com a limitação que tenha sofrido em sua capacidade física ou mental, mediante perícia em saúde, enquanto permanecer nesta condição, assegurados todos os direitos inerentes ao cargo."" (NR)

Art. 2º. Dê-se aos incisos II e III",http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1533093,1
2119881,camara,2017-03-14,"COMISSÃO ESPECIAL DESTINADA AO EXAME DA PROPOSTA DE EMENDA À CONSTITUIÇÃO Nº 287, DE 2016




PROPOSTA DE EMENDA À CONSTITUIÇÃO Nº 287, DE 2016


Altera os arts. 37, 40, 109, 149, 167, 195, 201 e 203 da Constituição, para dispor sobre a seguridade social, estabelece regras de transição e dá outras providências.


EMENDA MODIFICATIVA N.º             /2017
(Do Sr. Arnaldo Faria de Sá e outros)






Art. 1º. Dê-se ao § 23 do art. 40 da Constituição Federal, alterado pelo art. 1º da PEC 287, de 2016, a seguinte redação:

""Art. 40. ...................................................................................................................................
..................................................................................................................................................
§ 23. Lei disporá sobre as regras gerais de organização e funcionamento do regime de previdência de que trata este artigo e estabelecerá normas gerais de responsabilidade na gestão previdenciária, modelo de financiamento, arrecadação, gestão de recursos, benefícios, fiscalização pela União e controle externo e social."" (NR)

Art. 2º. Acrescente-se ao artigo 1º",http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1533094,1
2119881,camara,2017-03-14,"COMISSÃO ESPECIAL DESTINADA A PROFERIR PARECER À PROPOSTA DE EMENDA À CONSTITUIÇÃO N.º 287/2016





PROPOSTA DE EMENDA À CONSTITUIÇÃO N.º 287/2016

Altera os arts. 37, 40, 109, 149, 167, 195, 201 e 203 da Constituição, para dispor sobre a seguridade social, estabelece regras de transição e dá outras providências.










EMENDA MODIFICATIVA N.º           /2017
(Do Sr. Arnaldo Faria de Sá e outros)

Dê-se ao art. 40, § 1º, inciso II, da PEC 287/2016 a seguinte redação

""Art. 40..........................................................................................................................

§ 1º Os servidores abrangidos pelo regime de previdência de que trata este artigo serão aposentados:
.......................................................................................................................................
II - compulsoriamente, aos setenta e cinco anos de idade, na forma da lei complementar; ou
........................................................................................................................................ (NR)""
",http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1533095,1
2119881,camara,2017-03-14,Excetua-se da desvinculação de que trata o art. 76 a receita destinada à seguridade social.,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1533096,1
2119881,camara,2017-03-14,"PROPOSTA DE EMENDA À CONSTITUIÇÃO Nº 287, DE 2016
Altera os arts. 37, 40, 109, 149, 167, 195, 201 e 203 da Constituição, para dispor sobre a seguridade social, estabelece regras de transição e dá outras providências.
EMENDA MODIFICATIVA
",http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1533097,1
2119881,camara,2017-03-14,"Altera os arts. 37, 40, 109, 149, 167, 195, 201 e 203 da Constituição, para dispor sobre a seguridade social, estabelece regras de transição e dá outras providências.",http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1533098,1
2119881,camara,2017-03-14,"Altera os arts. 37, 40, 109, 149, 167, 195, 201 e 203 da Constituição, para dispor sobre a seguridade social, estabelece regras de transição e dá outras providências. ",http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1533099,1
2119881,camara,2017-03-14,"Altera os arts. 37, 40, 109, 149, 167, 195, 201 e 203 da Constituição, para dispor sobre a seguridade social, estabelece regras de transição e dá outras providências.",http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1533126,1
2119881,camara,2017-03-14,"Altera os arts. 37, 40, 109, 149, 167, 195, 201 e 203 da Constituição, para dispor sobre a seguridade social, estabelece regras de transição e dá outras providências.

Dê-se aos arts. 195, § 8º e 201, §§ 7º e 17º, III da Constituição, a seguinte redação:

""Art. 195..........................................................................
......................................................................................................
§ 8º. O produtor, o parceiro, o meeiro e o arrendatário rurais, o extrativista, o pescador artesanal e seus respectivos cônjuges ou companheiros  e filhos que exerçam suas atividades em regime de economia familiar, sem empregados permanentes, enquadrados como segurados especiais, contribuirão para a seguridade social mediante a aplicação de uma alíquota sobre o resultado da comercialização da produção, com obrigatória identificação do segurado ou do grupo familiar que está contribuindo, com base na consolidação do cadastro de segurado especial e farão jus aos benefícios nos termos da lei.
",http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1533127,1
2119881,camara,2017-03-14,"EMENDA Nº             À PEC Nº 287/2016
(Do Sr. Deputado EVANDRO ROMAN)

Altere-se o Art. 1º, com a seguinte redação:
Art. 1º  ...............................................................................
""Art. 7º ................................................................
.............................................................................
§2º  Lei complementar disporá sobre sistema especial de trabalho para pessoas acima de cinquenta e cinco anos.
§ 3º Lei disciplinará a concessão de benefício específico para a mulher com filhos e com histórico de inserção no mercado de trabalho.
..........................................................................................."" (NR)
...........................................................................................
 ""Art. 40. ...........................................
..........................
",http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1533128,1
2119881,camara,2017-03-14,"Altera os arts. 37, 40, 109, 149, 167, 195, 201 e 203 da Constituição, para dispor sobre a seguridade social, estabelece regras de transição e dá outras providências.",http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1533134,1
2119881,camara,2017-03-14,"Emenda à PEC 287, de 2016, para permitir a acumulação de benefícios previdenciários desde que sua soma não ultrapasse o limite máximo do regime geral de previdência social; para garantir ainda a percepção da totalidade do benefício de pensão por morte enquanto o número de dependentes for igual ou superior a cinco; e assegurar a percepção de benefícios previdenciários, nunca inferior ao salário mínimo.",http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1533137,1
2119881,camara,2017-03-14,"Altera os arts. 37, 40, 109, 149, 167, 195, 201 e 203 da Constituição, para dispor sobre a seguridade social, estabelece regras de transição e dá outras providências.
",http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1533138,1
2119881,camara,2017-03-14,"Altera os arts. 37, 40, 109, 149, 167, 195, 201 e 203 da Constituição, para dispor sobre a seguridade social, estabelece regras de transição e dá outras providências.",http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1533139,1
2119881,camara,2017-03-14,"Altera os arts. 37, 40, 109, 149, 167, 195, 201 e 203 da Constituição, para dispor sobre a seguridade social, estabelece regras de transição e dá outras providências ",http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1533140,1
2119881,camara,2017-03-14,"Altera os arts. 37, 40, 109, 149, 167, 195, 201 e 203 da Constituição, para dispor sobre a seguridade social, estabelece regras de transição e dá outras providências ",http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1533141,1
2119881,camara,2017-03-16,"Altera os arts. 37, 40, 109, 149, 167, 195, 201 e 203 da Constituição, para dispor sobre a seguridade social, estabelece regras de transição e dá outras providências",http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1534047,1
2119881,camara,2017-03-16,"Altera os arts. 37, 40, 109, 149, 167, 195, 201 e 203 da Constituição, para dispor sobre a seguridade social, estabelece regras de transição e dá outras providências.",http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1534074,1
2119881,camara,2017-03-16,"Inclua-se, onde couber, o seguinte artigo no Ato das Disposições Constitucionais transitórias da Constituição Federal:",http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1534154,1
2119881,camara,2017-03-16,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1535442,1
2119881,camara,2017-03-16,"Altera os arts. 37, 40, 109, 149, 167, 195, 201 e 203 da Constituição, para dispor sobre a seguridade social, estabelece regras de transição e dá outras providências.

",http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1535263,1
2119881,camara,2017-03-17,"Amplia o § 1º do artigo 62 da Constituição Federal com a introdução da letra ""c"": Art. 62. Em caso de relevância e urgência, o Presidente da República poderá adotar medidas provisórias, com força de lei, devendo submetê-las de imediato ao Congresso Nacional. (Redação dada pela Emenda Constitucional nº 32, de 2001)
§ 1º. É vedada a edição de medidas provisórias sobre matéria: (Incluído pela Emenda Constitucional nº 32, de 2001)
I) relativa a: (Incluído pela Emenda Constitucional nº 32, de 2001)
a) nacionalidade, cidadania, direitos políticos, partidos políticos e direito eleitoral;(Incluído pela Emenda Constitucional nº 32, de 2001)
b) direito penal, processual penal e processual civil; (Incluído pela Emenda Constitucional nº 32, de 2001)
c) direito previdenciário, salvo para ampliação, reconhecimento ou aplicação imediata de direitos favoráveis aos segurados e seus dependentes.
",http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1535316,1
2119881,camara,2017-03-17,"Altera os arts. 37, 40, 109, 149, 167, 195, 201 e 203 da Constituição, para dispor sobre a seguridade social, estabelece regras de transição e dá outras providências.",http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1535328,1
2119881,camara,2017-03-17,"Altera os arts. 37, 40, 109, 149, 167, 195, 201 e 203 da Constituição, para dispor sobre a seguridade social, estabelece regras de transição e dá outras providências. ",http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1535332,1
2119881,camara,2017-03-17,"Altera os arts. 37, 40, 109, 149, 167, 195, 201 e 203 da Constituição, para dispor sobre a seguridade social, estabelece regras de transição e dá outras providências.",http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1535347,1
2119881,camara,2017-03-17,"Altera os arts. 37, 40, 109, 149, 167, 195, 201 e 203 da Constituição, para dispor sobre a seguridade social, estabelece regras de transição e dá outras providências.",http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1535348,1
2119881,camara,2017-03-17,"Altera os arts. 37, 40, 109, 149, 167, 195, 201 e 203 da Constituição, para dispor sobre a seguridade social, estabelece regras de transição e dá outras providências.",http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1535358,1
2119881,camara,2017-03-17,"
Dê-se a seguinte redação ao art. 1º da PEC 287, de 2016. 
",http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1535400,1
2119881,camara,2017-03-17,"Emenda modificativa à PEC 287/16 que ""Mantém a redução nos requisitos de idade e contribuição para a concessão de aposentadoria a professor que comprove exclusivamente tempo de efetivo exercício das funções de magistério na educação infantil e no ensino fundamental e médio.""",http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1535434,1
2119881,camara,2017-03-17,"Altera os arts. 37, 40, 109, 149, 167, 195, 201 e 203 da Constituição, para dispor sobre a seguridade social, estabelece regras de transição e dá outras providências.",http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1535435,1
2119881,camara,2017-03-17,"COMISSÃO ESPECIAL DESTINADA AO EXAME DA PROPOSTA DE EMENDA À CONSTITUIÇÃO Nº 287, DE 2016

PROPOSTA DE EMENDA À CONSTITUIÇÃO Nº 287, DE 2016


Altera os arts. 37, 40, 109, 149, 167, 195, 201 e 203 da Constituição, para dispor sobre a seguridade social, estabelece regras de transição e dá outras providências.
EMENDA ADITIVA Nº          DE 2017
(DO SR. ARNALDO FARIA DE SÁ)
	
Acrescente-se, ao art. 2º da PEC nº 287, de 2016, o seguinte §3º, renumerando-se os demais: 
""Art. 2º...
...
§3º - O período adicional de contribuição de que trata o inciso V do caput somente será devido até o servidor completar sessenta e cinco anos de idade.
..."" (NR)
",http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1535445,1
2119881,camara,2017-03-17,"

COMISSÃO PROFESSOR(A) DESTINADA A PROFERIR PARECER À PROPOSTA DE EMENDA À CONSTITUIÇÃO N.º 287/2016





PROPOSTA DE EMENDA À CONSTITUIÇÃO N.º 287/2016

Altera os arts. 37, 40, 109, 149, 167, 195, 201 e 203 da Constituição, para dispor sobre a seguridade social, estabelece regras de transição e dá outras providências.



Emenda Supressiva

Suprime-se o artigo 11º da Proposta de Emenda à Constituição 287/2016, que altera os arts. 37, 40, 109, 149, 167, 195, 201 e 203 da Constituição, para dispor sobre a seguridade social, estabelece regras de transição e dá outras providências. 
",http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1535449,1
2119881,camara,2017-03-17,Emenda aditiva à PEC 287/2016 para garantir pelo menos o benefício da aposentadoria integral àqueles que recebem os salários mais baixos dentre os trabalhadores.,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1535460,1
2119881,camara,2017-03-17,"Emenda modificativa à PEC 287/2016, do art 40º e art. 201º para garantir um mecanismo de reajuste de benefícios seguindo o Índice Nacional dos Preços ao Consumidor.",http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1535461,1
2119881,camara,2017-05-10,"Parecer da Comissão Especial PEC28716 em avulso e no DCD de 11/05/17, PÁG 551 COL 01, Letra D.",http://imagem.camara.gov.br/dc_20.asp?selCodColecaoCsv=D&Datain=11/05/2017&txpagina=551,551
2158425,camara,2017-10-25,"Apresentação do Projeto de Lei n. 8939/2017, pelo Deputado José Carlos Aleluia (DEM-BA), que: ""Modifica a Lei nº 12.276, de 30 de junho de 2010, que autoriza a União a ceder onerosamente à Petróleo Brasileiro S.A. - PETROBRAS o exercício das atividades de pesquisa e lavra de petróleo, de gás natural e de outros hidrocarbonetos fluidos de que trata o inciso I do art. 177 da Constituição Federal, e dá outras providências, para permitir à PETROBRAS a transferência parcial, a terceiros, de áreas contratadas no regime de cessão onerosa.NOVA EMENTA: Altera a Lei nº 12.276, de 30 de junho de 2010, para permitir à Petróleo Brasileiro S.A. (Petrobras) a transferência parcial a terceiros de áreas contratadas no regime de cessão onerosa"".",http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1614148,1
2158425,camara,2018-06-19,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1670510,1
2158425,camara,2018-06-19,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1670511,1
2158425,camara,2018-06-19,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1670512,1
2158425,camara,2018-06-19,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1670513,1
2158425,camara,2018-06-19,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1670514,1
2158425,camara,2018-06-19,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1670515,1
2158425,camara,2018-06-19,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1670516,1
2158425,camara,2018-06-19,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1670517,1
2158425,camara,2018-06-19,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1670518,1
2158425,camara,2018-06-19,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1670521,1
2158425,camara,2018-06-19,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1670522,1
2158425,camara,2018-06-19,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1670523,1
2158425,camara,2018-06-19,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1670527,1
2158425,camara,2018-06-19,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1670528,1
2158425,camara,2018-06-19,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1670529,1
2158425,camara,2018-06-19,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1670533,1
133943,senado,2018-07-05,"Altera a Lei nº 12.276, de 30 de junho de 2010, para permitir à Petróleo Brasileiro S.A. (Petrobras) a transferência parcial a terceiros de áreas contratadas no regime de cessão onerosa.",http://legis.senado.leg.br/sdleg-getter/documento?dm=7753896,1
133943,senado,2018-07-11,Avulso inicial da matéria,http://legis.senado.leg.br/sdleg-getter/documento?dm=7756495,1
133943,senado,2018-11-20,Emenda,http://legis.senado.leg.br/sdleg-getter/documento?dm=7887499,1
133943,senado,2018-11-20,Emenda,http://legis.senado.leg.br/sdleg-getter/documento?dm=7887481,1
133943,senado,2018-11-20,Emenda,http://legis.senado.leg.br/sdleg-getter/documento?dm=7887424,1
133943,senado,2018-11-20,Emenda,http://legis.senado.leg.br/sdleg-getter/documento?dm=7887193,1
133943,senado,2018-11-20,Emenda,http://legis.senado.leg.br/sdleg-getter/documento?dm=7887199,1
133943,senado,2018-11-20,Emenda,http://legis.senado.leg.br/sdleg-getter/documento?dm=7887178,1
133943,senado,2018-11-20,Emenda,http://legis.senado.leg.br/sdleg-getter/documento?dm=7887139,1
133943,senado,2018-11-20,Emenda,http://legis.senado.leg.br/sdleg-getter/documento?dm=7886969,1
133943,senado,2018-11-20,Emenda,http://legis.senado.leg.br/sdleg-getter/documento?dm=7886963,1
133943,senado,2018-11-20,Emenda,http://legis.senado.leg.br/sdleg-getter/documento?dm=7886952,1
133943,senado,2018-11-20,Emenda,http://legis.senado.leg.br/sdleg-getter/documento?dm=7886946,1
133943,senado,2018-11-20,Emenda,http://legis.senado.leg.br/sdleg-getter/documento?dm=7886936,1
133943,senado,2018-11-20,Emenda,http://legis.senado.leg.br/sdleg-getter/documento?dm=7886929,1
133943,senado,2018-11-20,Emenda,http://legis.senado.leg.br/sdleg-getter/documento?dm=7886918,1
133943,senado,2018-11-20,Emenda,http://legis.senado.leg.br/sdleg-getter/documento?dm=7886912,1
133943,senado,2018-11-27,Emenda,http://legis.senado.leg.br/sdleg-getter/documento?dm=7890122,1
133943,senado,2018-11-28,Emenda,http://legis.senado.leg.br/sdleg-getter/documento?dm=7891071,1
133943,senado,2018-11-28,Emenda,http://legis.senado.leg.br/sdleg-getter/documento?dm=7891074,1
133943,senado,2018-11-28,Emenda,http://legis.senado.leg.br/sdleg-getter/documento?dm=7890799,1
133943,senado,2018-12-04,Emenda,http://legis.senado.leg.br/sdleg-getter/documento?dm=7891871,1
2056568,camara,2015-11-25,"Apresentação do Projeto de Lei n. 3751/2015, pelo Deputado Toninho Pinheiro (PP-MG), que: ""Dispõe sobre a desapropriação e indenização de propriedades privadas em unidades de conservação de domínio público"".",http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1417317,1
2056568,camara,2016-11-16,"Parecer da Comissão de Meio Ambiente e Desenvolvimento Sustentável Publicado em avulso e no DCD de 17/11/16 PÁG 218 COL 01, Letra A.",http://imagem.camara.gov.br/dc_20.asp?selCodColecaoCsv=D&Datain=17/11/2017&txpagina=218,218
1738598,camara,2015-09-22,"Apresentação do Projeto de Lei n. 3068/2015, pelo Deputado Sérgio Brito (PSD-BA), que: ""Dispõe sobre a criação da Área de Proteção Ambiental de Canavieiras, localizada nos Municípios de Canavieiras, Belmonte e Una, no Estado da Bahia"".",http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1389342,1
1738598,camara,2015-12-09,"Dispõe sobre a criação da Área de Proteção Ambiental de Canavieiras, localizada nos Municípios de Canavieiras, Belmonte e Una, no Estado da Bahia.",http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1422102,1
1738598,camara,2016-12-12,"Parecer da Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural Publicado em avulso e no DCD de 13/12/16 PÁG. 136 COL. 01, Letra A.",http://imagem.camara.gov.br/dc_20.asp?selCodColecaoCsv=D&Datain=13/12/2016&txpagina=136,136
14562,camara,2000-03-28,Apresentação da Proposta de Emenda à Constituição  pelo Dep. Almir Sá,http://imagem.camara.gov.br/dc_20.asp?selCodColecaoCsv=D&Datain=19/04/2000&txpagina=16399,16399
14562,camara,2011-06-15,"Suprimam-se as expressões ""e ratificar as demarcações já homologadas"" do art. 49, XVIII, e ""ou ratificada"" do art. 231, § 4º, da Constituição Federal, na redação dada pela proposta.",http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=889041,1
14562,camara,2012-04-24,"Parecer da Comissão de Constituição e Justiça e de Cidadania publicado no DCD de 25/04/12 PÁG 13662 COL 02, Letra A.",http://imagem.camara.gov.br/dc_20.asp?selCodColecaoCsv=D&Datain=25/04/2012&txpagina=13662,13662
14562,camara,2015-11-03,"Parecer da Comissão Especial destinada a apreciar e proferir parecer à Proposta de Emenda à Constituição nº 215-A, de 2000, do Sr. Almir Sá e outros, que ""acrescenta o inciso XVIII ao art. 49; modifica o § 4º e acrescenta o § 8º ambos no art. 231, da Constituição Federal"" (inclui dentre as competências exclusivas do Congresso Nacional a aprovação de demarcação das terras tradicionalmente ocupadas pelos índios e a ratificação das demarcações já homologadas; estabelecendo que os critérios e procedimentos de demarcação serão regulamentados por lei), e apensadas Publicado em avulso e no DCD de 04/11/15 PÁG 463 COL 01, Letra B.",http://imagem.camara.gov.br/dc_20.asp?selCodColecaoCsv=D&Datain=04/11/2015&txpagina=463,463
2170839,camara,2018-04-04,"Apresentação do Projeto de Lei n. 9950/2018, pelo Deputado Alessandro Molon (PSB-RJ), que: ""Dispõe sobre a conservação e o uso sustentável do Bioma Pantanal e dá outras providências"".",http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1648839,1
2170839,camara,2018-10-30,Dispõe sobre a conservação e o uso sustentável do Bioma Pantanal e dá outras providências.,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1689103,1
2170839,camara,2018-10-30,Dispõe sobre a conservação e o uso sustentável do Bioma Pantanal e dá outras providências.,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1689103,1
2170839,camara,2018-10-30,Dispõe sobre a conservação e o uso sustentável do Bioma Pantanal e dá outras providências.,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1689103,1
2170839,camara,2018-10-30,Dispõe sobre a conservação e o uso sustentável do Bioma Pantanal e dá outras providências.,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1689103,1
2170839,camara,2018-10-30,Dispõe sobre a conservação e o uso sustentável do Bioma Pantanal e dá outras providências.,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1689103,1
2170839,camara,2018-10-30,Dispõe sobre a conservação e o uso sustentável do Bioma Pantanal e dá outras providências.,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1689103,1
2170839,camara,2018-10-30,Dispõe sobre a conservação e o uso sustentável do Bioma Pantanal e dá outras providências.,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1689103,1
2170839,camara,2018-10-30,Dispõe sobre a conservação e o uso sustentável do Bioma Pantanal e dá outras providências.,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1689103,1
2170839,camara,2018-10-30,Dispõe sobre a conservação e o uso sustentável do Bioma Pantanal e dá outras providências.,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1689103,1
2170839,camara,2018-10-30,Dispõe sobre a conservação e o uso sustentável do Bioma Pantanal e dá outras providências.,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1689103,1
2170839,camara,2018-11-07,Dispõe sobre a conservação e o uso sustentável do Bioma Pantanal e dá outras providências.,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1690860,1
2170839,camara,2018-11-07,Dispõe sobre a conservação e o uso sustentável do Bioma Pantanal e dá outras providências.,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1690860,1
2170839,camara,2018-11-07,Dispõe sobre a conservação e o uso sustentável do Bioma Pantanal e dá outras providências.,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1690860,1
2170839,camara,2018-11-07,Dispõe sobre a conservação e o uso sustentável do Bioma Pantanal e dá outras providências.,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1690860,1
2170839,camara,2018-11-07,Dispõe sobre a conservação e o uso sustentável do Bioma Pantanal e dá outras providências.,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1690860,1
2170839,camara,2018-11-07,Dispõe sobre a conservação e o uso sustentável do Bioma Pantanal e dá outras providências.,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1690860,1
2170839,camara,2018-11-07,Dispõe sobre a conservação e o uso sustentável do Bioma Pantanal e dá outras providências.,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1690860,1
2170839,camara,2018-11-07,Dispõe sobre a conservação e o uso sustentável do Bioma Pantanal e dá outras providências.,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1690860,1
2170839,camara,2018-11-07,Dispõe sobre a conservação e o uso sustentável do Bioma Pantanal e dá outras providências.,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1690860,1
2170839,camara,2018-11-28,Dispõe sobre a conservação e o uso sustentável do Bioma Pantanal e dá outras providências.,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1695809,1
2170839,camara,2018-11-28,Dispõe sobre a conservação e o uso sustentável do Bioma Pantanal e dá outras providências.,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1695809,1
2170839,camara,2018-11-28,Dispõe sobre a conservação e o uso sustentável do Bioma Pantanal e dá outras providências.,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1695809,1
